,学生ID,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,综合GPA
105,98fb9fe6228e36444418,0.0,1.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,1,628.0,0,0,1,0,0,2,自主,0,1,0,0,0,0.000794281,-0.262071484,0.0,0.0,0.153846154,0.0,3.59183
106,bb8160437175c5ee9378,1.0,0.0,0.0,0,1,0,1,0,177,68,1.0,1.0,1,1,0,0,1,639.0,0,0,0,0,1,5,博雅,0,1,0,0,0,0.020408163,-0.257356672,0.0,0.085714286,0.230769231,0.413793103,3.42181
107,ac7de6f4279ac2516230,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,0,0,1,0,642.9551,0,0,0,0,1,5,自主,0,1,0,0,0,0.662264151,4.707600934,0.0,0.0,0.0,0.0,3.26976
108,04e73c3904feb4d5e8fe,1.0,0.0,0.0,0,1,0,1,0,182,76,1.0,1.0,1,1,0,0,1,694.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.002321981,-0.256382953,0.0,0.0,0.102564103,0.034482759,2.73589
109,217399afce0a6852d4a6,1.0,0.0,0.0,1,1,1,0,0,165,51,1.0,1.0,1,0,1,0,0,635.0,0,1,0,0,0,2,博雅,0,1,0,0,0,0.005763689,-0.261259036,0.0,0.028571429,0.102564103,0.0,3.1191
110,0634bc719b53fcc0146d,1.0,0.0,0.0,0,1,0,1,0,187,120,1.0,1.0,1,1,0,0,1,692.0,1,0,0,0,0,0,普通,1,0,0,0,0,0.00617284,-0.260738761,0.0,0.228571429,0.41025641,0.0,3.22765
111,827fbd9aa6055e9a8fe4,0.0,1.0,0.0,1,1,0,1,0,160,48,1.0,1.0,1,1,0,0,1,668.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.056756757,0.680370648,0.0,0.257142857,0.230769231,0.0,3.45383
112,4c7b0e596bd288f176d7,0.0,1.0,0.0,0,0,0,1,0,183,62,1.0,1.0,1,1,0,0,1,689.0,0,0,0,0,0,0,普通,1,0,0,0,0,0.080139373,-0.262245872,0.0,0.085714286,0.051282051,0.0,3.34584
113,40d66e9bc60ff5624e24,0.0,0.0,1.0,1,1,0,1,0,157,58,1.0,1.0,1,1,0,0,1,696.0,0,0,0,0,1,3,博雅,0,1,0,0,0,0.009090909,-0.259413295,0.0,0.085714286,0.230769231,0.0,2.47394
114,3b7632cf47b7015596b0,1.0,0.0,0.0,0,0,0,1,0,175,65,0.0,1.0,1,1,0,0,1,653.0,1,0,0,0,0,3,筑梦,0,0,0,1,0,0.000511247,-0.261896338,0.333333333,0.0,0.102564103,0.137931034,3.51364
115,125d2c71e84005aaded9,1.0,0.0,0.0,1,1,0,1,0,173,63,1.0,1.0,1,0,1,0,0,629.0,0,0,0,1,0,0,国家专项,0,0,1,0,0,0.011661808,-0.262245872,0.0,0.0,0.0,0.0,3.56026
116,74f740f24462522487a2,0.0,0.0,1.0,0,1,0,1,0,180,70,1.0,1.0,1,0,1,0,1,636.0,0,0,1,0,0,1,博雅,0,1,0,0,0,0.006024096,-0.261897445,0.0,0.0,0.282051282,0.0,3.53265
117,bdb0f4e8420c0df1e9d5,0.0,1.0,0.0,0,1,0,1,0,177,66,1.0,1.0,1,1,0,0,1,741.9999,1,0,0,0,0,5,博雅,0,1,0,0,0,0.002,-0.249858192,0.0,0.0,0.128205128,0.0,3.4696
118,8eaa9b361848ca616a33,0.0,1.0,0.0,0,1,0,1,0,175,73,1.0,1.0,1,1,0,0,1,701.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.005555556,-0.260786407,0.0,0.0,0.102564103,0.068965517,3.88382
119,0b77a18e576ac615f144,1.0,0.0,0.0,0,1,0,1,0,173,69,1.0,1.0,1,0,1,0,0,654.0,0,1,0,0,0,4,博雅,0,1,0,0,0,0.025974026,-0.254740111,0.0,0.2,0.384615385,0.0,2.59817
120,d5d1cb0f493fd508708d,1.0,0.0,0.0,0,1,0,1,0,173,64,0.0,1.0,1,0,1,0,1,596.0,0,0,0,1,0,2,博雅,0,1,0,0,0,0.000746269,-0.262244227,0.0,0.0,0.0,0.0,3.78375
121,d68bfd1e0953f3e27813,0.0,1.0,0.0,0,1,0,1,0,178,61,1.0,1.0,1,1,0,0,0,499.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.028571429,0.102564103,0.0,3.32522
122,6179fc099d7a6dc4d95c,0.0,0.0,1.0,0,1,0,1,0,166,75,1.0,1.0,1,1,0,0,1,649.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.041428571,-0.049084822,0.0,0.085714286,0.076923077,0.068965517,3.7946
123,fcac63950a7a33de2f61,0.0,1.0,0.0,1,1,0,1,0,165,56,1.0,1.0,1,0,1,0,0,647.0,0,0,1,0,0,1,博雅,0,1,0,0,0,0.00591716,-0.257154177,0.0,0.028571429,0.076923077,0.0,3.7517
124,976df69e3678487ecf45,0.0,1.0,0.0,0,1,0,1,0,173,55,1.0,1.0,1,1,0,0,1,638.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.471698113,4.592473497,0.0,0.057142857,0.076923077,0.379310345,3.52615
125,7d24588a265b384914c8,0.0,1.0,0.0,1,1,0,1,0,168,53,1.0,1.0,1,1,0,0,0,658.0,0,0,0,1,0,2,博雅,0,1,0,0,0,0.00194704,-0.262155772,0.0,0.028571429,0.128205128,0.0,3.47719
126,f8f7541741d62413eef5,0.0,1.0,0.0,1,0,0,1,0,160,48,1.0,1.0,1,1,0,0,1,698.0,0,1,0,0,0,1,博雅,0,1,0,0,0,0.000890472,-0.257504302,0.0,0.2,0.358974359,0.103448276,3.856
127,5a7772659e5dda7d56b9,0.0,1.0,0.0,1,1,0,1,0,167,52,0.0,1.0,1,0,1,0,1,641.0,0,0,1,0,0,3,筑梦,0,0,0,1,0,0.009803922,-0.260998585,0.0,0.057142857,0.153846154,0.0,3.60958
128,363aff56c3873cd14683,0.0,1.0,0.0,0,1,0,1,0,183,90,1.0,1.0,1,1,0,0,1,660.0,0,0,0,0,1,1,特长生,0,0,0,0,1,0.034055728,-0.241357837,0.0,0.057142857,0.282051282,0.034482759,3.65213
129,0dc996a167f32103209a,0.0,1.0,0.0,1,0,0,1,0,163,50,1.0,1.0,1,0,1,0,1,677.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.065,0.601399966,0.0,0.085714286,0.051282051,0.0,3.44654
130,11ce33943751952fe2d3,1.0,0.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,1,615.0,0,0,0,0,0,2,博雅,0,1,0,0,0,0.005555556,-0.249697226,0.0,0.114285714,0.051282051,0.0,3.54528
131,518f00079d637f79c510,0.0,1.0,0.0,0,1,0,1,0,180,60,1.0,1.0,1,1,0,0,0,663.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.116393443,0.032984328,0.0,0.0,0.025641026,0.0,3.66928
132,98ab11a4a30de33fd44a,0.0,1.0,0.0,0,1,0,1,0,178,65,1.0,1.0,1,0,1,0,0,615.0,0,0,1,0,0,3,自主,0,1,0,0,0,0.011494253,-0.231048845,0.0,0.057142857,0.102564103,0.0,3.0889
133,6c76f1b7054df255b3e7,0.0,1.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,0,295.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.004716981,-0.261485992,0.0,0.028571429,0.179487179,0.0,2.8736
134,fd5b7191bf1cb9a5b250,1.0,0.0,0.0,1,1,0,1,0,161,50,1.0,1.0,1,0,1,0,1,623.0,0,1,0,0,0,3,博雅,0,1,0,0,0,0.008571429,-0.246952512,0.0,0.228571429,0.179487179,0.0,3.51013
135,742ecd08467b71f1b838,1.0,0.0,0.0,1,0,0,1,0,168,50,1.0,1.0,1,1,0,0,1,683.0,1,0,0,0,0,0,普通,1,0,0,0,0,0.002717391,-0.260719743,0.0,0.028571429,0.128205128,0.0,1.83316
136,5fa9eed9cb7ec241e711,0.0,1.0,0.0,1,1,0,1,0,168,49,1.0,1.0,1,0,1,0,1,496.0,0,0,1,0,0,4,自主,0,1,0,0,0,0.0125,-0.260996047,0.0,0.057142857,0.102564103,0.0,3.50007
137,58cd59fc6f8ab15e764c,0.0,1.0,0.0,1,1,0,1,0,163,52,1.0,1.0,1,1,0,0,1,541.0,1,0,0,0,0,3,博雅,0,1,0,0,0,0.092592593,-0.142203035,0.0,0.085714286,0.153846154,0.0,3.51875
138,e9381de08b6b5a4bb4f4,1.0,0.0,0.0,1,1,0,1,0,162,47,1.0,1.0,1,1,0,0,0,666.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.017721519,-0.001299404,0.0,0.4,0.179487179,0.034482759,3.84247
139,1b37b3afcc54429d1388,0.0,1.0,0.0,1,1,0,1,0,165,51,1.0,1.0,1,1,0,0,0,700.0,0,0,0,0,0,4,博雅,0,1,0,0,0,0.003333333,-0.262245872,0.0,0.428571429,0.256410256,0.0,3.8769
140,c089cb76e8e9d3cd5331,1.0,0.0,0.0,1,1,0,1,0,157,50,1.0,1.0,1,0,1,0,1,619.0,0,0,0,1,0,0,国家专项,0,0,1,0,0,0.002617801,-0.262190328,0.0,0.2,0.051282051,0.0,3.44866
141,f141bdccc57d7cdfd93b,1.0,0.0,0.0,1,1,0,1,0,160,50,1.0,1.0,1,0,1,0,1,679.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.043609023,-0.229268687,0.0,0.057142857,0.102564103,0.0,3.56733
142,d3533e2cb55ed709fecb,0.0,1.0,0.0,1,1,0,1,0,169,64,1.0,1.0,1,1,0,0,1,681.0,0,1,0,0,0,2,博雅,0,1,0,0,0,0.002173913,-0.261778968,0.0,0.085714286,0.128205128,0.034482759,3.69289
143,625ea040b16f1f0a838e,0.0,1.0,0.0,1,1,0,1,0,163,53,1.0,1.0,1,1,0,0,0,692.0,0,0,0,0,0,2,自主,0,1,0,0,0,0.003623188,-0.262070385,0.0,0.057142857,0.230769231,0.068965517,3.78056
144,b66570fce93849f0354d,0.0,0.0,1.0,0,1,0,1,0,180,62,1.0,1.0,1,1,0,0,0,691.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.009345794,-0.259922925,0.0,0.114285714,0.153846154,0.172413793,3.57402
145,57c4491ad38128018187,0.0,1.0,0.0,0,1,0,0,1,176,67,1.0,1.0,1,1,0,0,0,685.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.000825083,-0.26185015,0.0,0.0,0.102564103,0.172413793,3.37529
146,897e9b8323e1141ce8d2,1.0,0.0,0.0,1,1,0,1,0,163,55,1.0,1.0,1,0,1,0,0,684.0,0,1,0,0,0,1,博雅,0,1,0,0,0,0.003125,-0.261699093,0.0,0.028571429,0.128205128,0.0,3.34657
147,4707becced58aa3e5d39,1.0,0.0,0.0,1,1,0,1,0,170,52,1.0,1.0,1,1,0,0,0,713.0,0,1,0,0,0,5,博雅,0,1,0,0,0,0.015306122,-0.258695424,0.0,0.171428571,0.307692308,0.0,3.8654
148,bb27594c6abdb08b965d,0.0,1.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,1,0,0,0,681.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.004,0.55239839,0.0,0.0,0.0,0.0,2.97485
149,c8aadcc1af5c01acf630,0.0,1.0,0.0,0,1,0,1,0,175,62,1.0,1.0,1,1,0,0,1,664.0,1,0,0,0,0,4,自主,0,1,0,0,0,0.04172851,-0.261509545,0.0,0.0,0.128205128,0.206896552,3.63448
150,4bb5fc8ed60877de1f08,0.0,0.0,1.0,1,1,0,1,0,164,54,1.0,1.0,1,1,0,0,1,705.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.009027081,-0.261624702,0.0,0.171428571,0.256410256,0.0,3.00242
151,e9ead0b1772ef1b75c77,0.0,1.0,0.0,0,1,0,1,0,188,65,0.0,0.0,1,1,0,0,0,689.0,0,0,0,0,1,0,国防、定向,0,0,1,0,0,0.005376344,0.45543718,0.0,0.0,0.0,0.0,3.21009
152,7ad1a74ba8e64ca66bbd,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,675.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.155555556,-0.056451236,0.0,0.085714286,0.205128205,0.068965517,3.57266
153,fadceec8abcca5b76f03,0.0,0.0,1.0,1,1,0,1,0,164,55,1.0,1.0,1,1,0,0,1,687.0,1,0,0,0,0,2,博雅,0,1,0,0,0,0.004836759,-0.262139804,0.0,0.2,0.282051282,0.0,3.07183
154,0856204efdb5a2c5549e,0.0,1.0,0.0,0,1,0,1,0,171,56,1.0,1.0,1,1,0,0,1,676.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.132404181,-0.262245872,0.0,0.085714286,0.025641026,0.0,3.62788
155,889ba03aecd57a3a27c6,0.0,1.0,0.0,0,1,0,1,0,178,85,1.0,1.0,1,0,1,0,1,661.0,0,0,0,0,0,1,特长生,0,0,0,0,1,0.333333333,-0.262245872,0.0,0.085714286,0.025641026,0.0,3.46555
156,a2fbc3b01bff527fefee,1.0,0.0,0.0,0,1,0,1,0,170,60,1.0,1.0,1,1,0,0,1,693.0,0,1,0,0,0,1,博雅,0,1,0,0,0,0.001135074,-0.262200489,0.0,0.2,0.230769231,0.0,3.7162
157,990c2d564aed8878224b,0.0,1.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,0,520.0,0,1,0,0,0,5,博雅,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.142857143,0.128205128,0.0,3.65987
158,cf1b24e7bacec58d953e,0.0,1.0,0.0,0,1,0,1,0,179,68,1.0,1.0,1,1,0,0,1,696.0,0,1,0,0,0,5,博雅,0,1,0,0,0,0.003076923,-0.240516481,0.0,0.057142857,0.179487179,0.0,3.85686
159,674596280bd36bebf342,1.0,0.0,0.0,1,1,0,1,0,164,54,0.0,1.0,1,1,0,0,1,693.0,0,0,0,1,0,2,筑梦,0,0,0,1,0,0.002,-0.261770403,0.0,0.114285714,0.076923077,0.0,3.10753
160,74d28e3888872d9b3c61,0.0,1.0,0.0,0,1,0,1,0,169,55,1.0,1.0,1,0,0,1,0,707.9949,1,0,0,0,0,5,自主,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.0,0.025641026,0.0,3.1764
161,f89a469cd52a6994ab82,0.0,1.0,0.0,0,0,0,1,0,170,58,1.0,1.0,1,1,0,0,1,684.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.059602649,0.084673785,0.0,0.028571429,0.076923077,0.0,3.8328
162,dc3d338faaf4cc28c601,1.0,0.0,0.0,0,1,0,1,0,180,68,1.0,0.0,1,0,1,0,0,665.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.005960265,-0.058288598,0.0,0.057142857,0.230769231,0.0,3.60646
163,a89f2dd5eea314696810,0.0,0.0,1.0,0,1,0,1,0,177,60,1.0,1.0,1,1,0,0,0,700.0,0,1,0,0,0,3,博雅,0,1,0,0,0,0.007744434,-0.261057672,0.0,0.057142857,0.025641026,0.0,3.64981
164,c7aa790565a8d3ce0cc7,1.0,0.0,0.0,0,1,0,1,0,175,75,1.0,1.0,1,0,1,0,1,634.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.001111111,-0.262245872,0.0,0.028571429,0.102564103,0.034482759,3.16542
165,3d566e7764c1ba50bdaa,0.0,1.0,0.0,0,1,0,1,0,183,75,1.0,1.0,1,1,0,0,1,701.0,1,0,0,0,0,3,博雅,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.2,0.282051282,0.206896552,3.38166
166,48acbea8892f4e536a14,1.0,0.0,0.0,0,0,0,1,0,172,62,1.0,1.0,1,1,0,0,1,669.0,0,0,0,0,1,0,普通,1,0,0,0,0,0.013872832,-0.194652127,0.0,0.028571429,0.076923077,0.103448276,2.46686
167,67d5f01ffe2ae47f383a,0.0,1.0,0.0,0,1,0,1,0,173,60,1.0,1.0,1,0,1,0,1,673.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.227272727,0.607972199,0.0,0.057142857,0.0,0.0,3.5612
168,b49a97524af762981dfc,1.0,0.0,0.0,0,0,0,1,0,165,56,0.0,1.0,1,1,0,0,1,667.0,1,0,0,0,0,2,筑梦,0,0,0,1,0,0.001190476,-0.262133563,0.0,0.085714286,0.102564103,0.0,3.20272
169,5bbddd376d5c2ea99276,0.0,1.0,0.0,0,1,0,1,0,170,60,1.0,1.0,1,1,0,0,1,713.0,0,1,0,0,0,4,自主,0,1,0,0,0,0.048966268,-0.238338738,0.0,0.028571429,0.179487179,0.0,3.81962
170,cf507e3b3a27b9520ce4,0.0,0.0,1.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,626.0,1,0,0,0,0,4,自主,0,1,0,0,0,0.04172851,-0.261887889,0.0,0.028571429,0.025641026,0.103448276,3.18341
171,6a140c3e0ae66cece55e,1.0,0.0,0.0,0,1,0,1,0,181,72,1.0,1.0,1,1,0,0,0,645.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.056551724,-0.22511515,0.0,0.057142857,0.051282051,0.172413793,3.37484
172,c164d186551233441923,0.0,1.0,0.0,0,1,0,1,0,173,62,0.0,1.0,1,1,0,0,0,717.9966,0,0,0,0,1,2,自主,0,1,0,0,0,0.00260078,-0.261864489,0.0,0.0,0.128205128,0.310344828,3.58426
173,f877a3b69296c0f4553c,1.0,0.0,0.0,0,1,0,1,0,174,70,1.0,1.0,1,1,0,0,0,693.0,0,1,0,0,0,3,博雅,0,1,0,0,0,0.001433692,-0.262173315,0.0,0.0,0.051282051,0.172413793,3.69937
174,354cfb5bb0ae92638ee3,1.0,0.0,0.0,0,1,0,1,0,185,85,1.0,1.0,1,1,0,0,1,674.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.0,0.076923077,0.137931034,3.68141
175,12dfe05466fbb724dc79,0.0,0.0,1.0,1,1,0,1,0,163,45,1.0,1.0,1,0,1,0,0,659.0,0,0,1,0,0,2,博雅,0,1,0,0,0,0.001428571,-0.262192806,0.0,0.028571429,0.230769231,0.034482759,3.58744
176,cfc112693b3fa58e42d5,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,513.0,0,0,0,0,1,2,博雅,0,1,0,0,0,0.04172851,1.18e-15,0.0,0.085714286,0.102564103,0.0,3.86451
177,afc8f65ebe07e677eec4,1.0,0.0,0.0,0,1,0,1,0,178,65,1.0,1.0,1,1,0,0,0,649.0,0,0,0,0,1,3,博雅,0,1,0,0,0,0.003359462,-0.261663608,0.0,0.028571429,0.205128205,0.0,3.38634
178,ca2f960abbebfcdb5f3a,0.0,1.0,0.0,0,1,0,1,0,182,90,1.0,1.0,1,1,0,0,1,297.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.016260163,-0.253989453,0.0,0.0,0.102564103,0.517241379,3.65111
179,fed4a05237b3a1f8e94e,1.0,0.0,0.0,0,1,0,1,0,171,91,1.0,1.0,1,1,0,0,0,693.0,0,1,0,0,0,3,博雅,0,1,0,0,0,0.003837299,-0.261648318,0.0,0.2,0.179487179,0.0,3.83555
180,2b3d836b929180eeda6c,1.0,0.0,0.0,0,1,0,1,0,175,59,0.0,1.0,1,1,0,0,1,661.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.000684463,-0.261792012,0.0,0.0,0.153846154,0.0,3.27575
181,0babb7e03fce44b2cc50,1.0,0.0,0.0,0,1,0,1,0,176,67,0.0,1.0,1,1,0,0,0,685.0,0,0,0,0,0,1,博雅,0,1,0,0,0,0.00130719,-0.262185323,0.0,0.057142857,0.128205128,0.034482759,3.18765
182,d3d13c91cde2956d1199,0.0,1.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,1,0,0,1,668.0,1,0,0,0,0,4,博雅,0,1,0,0,0,0.015686275,-0.259081953,0.0,0.028571429,0.153846154,0.034482759,3.52246
183,5.20E+19,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,666.0,1,0,0,0,0,2,自主,0,1,0,0,0,0.005466615,-0.261627638,0.0,0.0,0.025641026,0.103448276,3.17935
184,bfda7915bd6df4c7f62c,1.0,0.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,657.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.002272727,-0.261638321,0.0,0.0,0.41025641,0.24137931,3.47663
185,f7053dddf199cd349b52,0.0,1.0,0.0,1,1,0,1,0,164,54,1.0,1.0,1,0,1,0,1,653.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.008333333,-0.259009952,0.0,0.228571429,0.230769231,0.0,3.691
186,09031f2252a48a890ab2,0.0,0.0,1.0,1,1,0,1,0,163,53,1.0,1.0,1,1,0,0,0,667.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.0390625,-0.232870111,0.0,0.057142857,0.051282051,0.137931034,3.33962
187,0d480ec2d91119107c5d,0.0,0.0,1.0,0,1,0,1,0,180,75,1.0,1.0,1,1,0,0,0,682.0,0,0,0,0,1,2,博雅,0,1,0,0,0,0.003703704,-0.255105466,0.0,0.142857143,0.358974359,0.068965517,3.21271
188,df8da9fd21426406ad30,1.0,0.0,0.0,0,0,0,1,0,169,70,1.0,1.0,1,1,0,0,1,675.0,0,0,0,0,1,2,博雅,0,1,0,0,0,0.002173913,-0.262048149,0.0,0.0,0.051282051,0.0,2.97108
189,47c3a8904fec2b4b8d41,1.0,0.0,0.0,0,1,0,1,0,175,75,1.0,1.0,1,1,0,0,1,676.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.455135135,2.929750523,0.0,0.0,0.051282051,0.172413793,3.55062
190,42074eb6ad634997b829,1.0,0.0,0.0,0,1,0,1,0,181,61,1.0,1.0,1,1,0,0,1,638.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.02875,-0.251402077,0.0,0.057142857,0.179487179,0.137931034,3.62607
191,7c602f8affb4b6805cb1,1.0,0.0,0.0,0,1,0,1,0,180,75,1.0,1.0,1,1,0,0,0,694.0,0,1,0,0,0,2,博雅,0,1,0,0,0,0.002169197,-0.260517743,0.0,0.028571429,0.179487179,0.068965517,3.71148
192,7fb3c9f569a13f6f37ac,0.0,0.0,1.0,0,1,0,1,0,173,70,1.0,1.0,1,1,0,0,0,653.0,0,0,0,0,1,5,自主,0,1,0,0,0,0.215417107,0.513771058,0.0,0.0,0.025641026,0.034482759,3.05004
193,30e58b589adf3b7f2a6d,0.0,1.0,0.0,0,1,0,1,0,181,60,1.0,1.0,1,1,0,0,1,679.0,0,0,0,0,1,1,博雅,0,1,0,0,0,0.050943396,-0.201102027,0.0,0.142857143,0.102564103,0.0,3.61623
194,15cf7e8dfcd8c0228dba,0.0,0.0,1.0,1,1,0,1,0,166,65,1.0,1.0,1,1,0,0,0,905.0,0,1,0,0,0,0,普通,1,0,0,0,0,0.000900901,-0.262245872,0.0,0.171428571,0.179487179,0.034482759,3.57192
195,57810622b444c65f65ca,1.0,0.0,0.0,1,1,0,1,0,164,52,1.0,1.0,1,1,0,0,0,658.0,1,0,0,0,0,5,自主,0,1,0,0,0,0.054482759,-0.133285159,0.0,0.0,0.128205128,0.172413793,3.33091
196,406b6510e394ae6241fa,1.0,0.0,0.0,0,1,0,1,0,178,64,1.0,1.0,1,0,1,0,1,626.0,0,1,0,0,0,2,博雅,0,1,0,0,0,0.002,-0.261828378,0.0,0.028571429,0.051282051,0.0,3.52905
197,4443f1e6c3e509e36148,0.0,0.0,1.0,0,1,0,1,0,176,80,1.0,1.0,1,1,0,0,0,704.0,1,0,0,0,0,2,博雅,0,1,0,0,0,0.001027749,-0.260893784,0.0,0.114285714,0.205128205,0.0,3.68568
198,b476381df7a48b4b6534,1.0,0.0,0.0,0,1,0,1,0,175,65,1.0,1.0,1,1,0,0,0,641.0,1,0,0,0,0,4,博雅,0,1,0,0,0,0.006535948,-0.261820111,0.0,0.114285714,0.512820513,0.0,3.21624
199,1654f28d4e3ed806d533,1.0,0.0,0.0,0,1,0,1,0,176,58,0.0,1.0,1,0,1,0,0,591.0,0,0,1,0,0,3,自主,0,1,0,0,0,0.001386963,-0.262212451,0.0,0.028571429,0.128205128,0.0,3.42933
200,ecc36483da55adefecbc,0.0,1.0,0.0,0,1,0,1,0,182,70,1.0,1.0,1,0,1,0,1,637.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.003527337,-0.262086663,0.0,0.2,0.256410256,0.068965517,3.69769
201,9689a068e521efd0a825,0.0,0.0,1.0,1,1,0,1,0,164,54,0.0,1.0,0,0,1,0,0,624.0,0,0,1,0,0,0,国家专项,0,0,1,0,0,0.004444444,-0.261988328,0.0,0.0,0.025641026,0.0,3.51908
202,30c18747fa9f39732d2a,0.0,1.0,0.0,1,1,0,1,0,162,56,1.0,1.0,1,0,1,0,1,691.0,0,0,1,0,0,0,普通,1,0,0,0,0,0.042253521,1.025078883,0.0,0.142857143,0.153846154,0.0,3.61697
203,3e9a4a65bc998b51e450,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,1,0,0,0,674.0,1,0,0,0,0,4,自主,0,1,0,0,0,0.001718213,-0.26219147,0.0,0.028571429,0.102564103,0.0,3.44794
204,dd14ff70371aa515202d,0.0,1.0,0.0,0,1,0,1,0,196,72,1.0,1.0,1,1,0,0,1,689.0,1,0,0,0,0,1,博雅,0,1,0,0,0,0.010695187,-0.222659927,0.0,0.085714286,0.205128205,0.0,3.66531
205,a7f13113660f3983ffd2,0.0,1.0,0.0,0,1,0,1,0,176,67,1.0,1.0,1,0,1,0,1,613.0,0,0,1,0,0,1,博雅,0,1,0,0,0,0.003125,-0.257366974,0.0,0.057142857,0.153846154,0.0,3.69986
206,777cbabcb09169e650db,0.0,0.0,1.0,1,1,0,1,0,163,53,0.0,1.0,1,0,1,0,0,624.0,0,0,0,1,0,0,国家专项,0,0,1,0,0,0.00244798,-0.204820089,0.0,0.0,0.0,0.0,3.22274
207,919055e43cfeb721a46a,0.0,1.0,0.0,0,1,0,1,0,171,55,1.0,1.0,1,1,0,0,1,716.0,0,0,0,0,0,2,博雅,0,1,0,0,0,0.010881393,-0.262245872,0.0,0.171428571,0.205128205,0.0,3.89791
208,82b94685e7257923e326,0.0,0.0,1.0,0,1,0,1,0,176,67,1.0,1.0,1,0,1,0,0,663.0,0,0,0,1,0,0,普通,1,0,0,0,0,0.04172851,1.18e-15,0.0,0.0,0.076923077,0.034482759,3.01341
209,7f821777fe39cacac79b,1.0,0.0,0.0,0,0,0,1,0,178,57,0.0,1.0,1,1,0,0,0,632.0,0,0,0,0,1,2,筑梦,0,0,0,1,0,0.003842459,-0.262090849,0.0,0.0,0.0,0.0,2.47612
210,18e3471b07abed65d604,0.0,0.0,1.0,1,1,0,1,0,168,52,1.0,1.0,1,1,0,0,1,697.0,0,1,0,0,0,1,博雅,0,1,0,0,0,0.008247423,-0.260319136,0.0,0.142857143,0.205128205,0.0,3.852
211,86a2f3bdb50be811ee77,0.0,1.0,0.0,0,1,0,1,0,185,56,1.0,1.0,1,1,0,0,1,681.0,0,0,0,0,0,1,博雅,0,1,0,0,0,0.082781457,-0.129678411,0.0,0.085714286,0.153846154,0.172413793,3.26425
