,学生ID,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩（分数/总分）,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,生源省市
491,136571a7be1e53b0e390,1,0,0,0,1,0,1,0,175,65,0,0,1,0,1,0,1,0.794666667,0,0,1,0,0,0,0,0,1,0,0,0.004310345,-0.262061869,0,0,0,0,山西省
492,e775872c09fd03f3bcad,1,0,0,0,1,0,1,0,175,64,0,1,1,0,1,0,0,0.812,0,0,0,1,0,1,0,0,0,1,0,0.066795741,-0.247690478,0,0.028571429,0.230769231,0,河南省
493,03b9ca7cc4581d66cebb,0,1,0,0,1,0,1,0,170,67,1,1,1,1,0,0,0,0.916048519,0,0,0,0,0,2,0,1,0,0,0,0.142307692,0.105034967,0,0,0.153846154,0,浙江省
494,c6d7b9a998a1df5339e3,1,0,0,1,1,0,1,0,175,70,1,1,1,1,0,0,0,0.909333333,0,1,0,0,0,2,0,1,0,0,0,0.021454112,-0.244630271,0,0.085714286,0.128205128,0.103448276,内蒙古自治区
495,3242f4e47dfdc6063067,0,1,0,0,1,0,1,0,173,90,1,1,1,1,0,0,0,0.926666667,1,0,0,0,0,0,1,0,0,0,0,0.435185185,2.645804769,0,0,0.102564103,0,北京市
496,19a0f0aabf66f9e35301,0,1,0,0,1,1,0,0,173,58,1,1,1,0,1,0,0,0.896,0,0,1,0,0,0,1,0,0,0,0,0.000803213,-0.262222541,0,0.4,0.256410256,0,北京市
497,1bc40006bfd343fb12b6,0,1,0,1,1,1,0,0,171,59,1,1,1,0,1,0,1,0.896,0,0,1,0,0,0,1,0,0,0,0,0.004341534,-0.25856742,0,0.114285714,0.051282051,0,北京市
498,922e4449e5ba8531cf7f,0,1,0,1,1,0,1,0,162,47,1,1,1,0,1,0,1,0.826666667,0,0,1,0,0,3,0,1,0,0,0,0.00754717,-0.258411889,0,0,0.076923077,0,重庆市
499,76547bf7433b31268806,0,0,1,0,1,0,1,0,180,60,1,1,1,1,0,0,1,0.830666667,1,0,0,0,0,5,0,1,0,0,0,0.258928571,0.049342785,0,0.114285714,0.153846154,0.103448276,湖南省
500,20bf24eacf3ba06ffc5e,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.877333333,1,0,0,0,0,1,0,1,0,0,0,0.002840909,-0.262165795,0,0,0.153846154,0.068965517,山西省
501,ea54ae61396b612ac662,0,1,0,0,1,0,1,0,175,55,0,1,1,1,0,0,0,0.886416914,1,0,0,0,0,2,0,0,0,1,0,0.045359386,-0.217399689,0,0,0.051282051,0.137931034,浙江省
502,4dbf8fbede4397579dad,0,0,1,0,1,0,1,0,176,65,1,1,1,1,0,0,0,0.872,0,0,0,0,1,5,0,1,0,0,0,0.069686411,-0.262245872,0,0,0.051282051,0.034482759,湖南省
503,fa0d41677d1a3ab73cb6,0,1,0,0,1,0,1,0,176,83,1,1,1,1,0,0,1,0.92,0,1,0,0,0,1,0,1,0,0,0,0.001754386,-0.253160418,0,0.142857143,0.153846154,0,北京市
504,b6c6e6aaed362e287445,1,0,0,0,1,0,1,0,176,101,1,1,1,1,0,0,1,0.862666667,1,0,0,0,0,5,0,1,0,0,0,0.298013245,1.362043177,0,0.257142857,0.743589744,0.482758621,山西省
505,8d3fc97aff548e0e4f30,0,1,0,1,1,0,1,0,164,50,1,1,1,1,0,0,0,0.801515152,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0.085714286,0.333333333,0,上海市
506,c86747bc77b270a67976,0,0,1,1,0,0,1,0,167,49,1,1,1,0,1,0,1,0.818666667,0,0,0,1,0,0,0,0,1,0,0,0.026666667,1.133922339,0,0.085714286,0.205128205,0,湖南省
507,29f59c6b9ac42891780e,0,0,1,0,1,0,1,0,174,68,1,1,1,1,0,0,0,0.906666667,0,0,0,0,1,4,0,1,0,0,0,0.006079027,1.18E-15,0,0.142857143,0.307692308,0,陕西省
508,70624c86842bcd0ed5cd,0,1,0,1,0,0,1,0,160,50,1,1,1,0,1,0,0,0.917333333,0,1,0,0,0,0,1,0,0,0,0,0.01039261,-0.26178961,0,0.085714286,0.051282051,0,重庆市
509,3f731ff8b061b806a3b9,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.922666667,1,0,0,0,0,2,0,1,0,0,0,0.000486381,-0.262175984,0,0,0.256410256,0,重庆市
510,338a8a294444b98e94f7,1,0,0,0,0,0,1,0,176,67,1,1,1,1,0,0,1,0.873333333,1,0,0,0,0,5,0,1,0,0,0,0.000277008,-0.26223755,0,0,0.025641026,0,内蒙古自治区
511,2b113f98df5f32d086e7,0,1,0,1,1,0,1,0,154,52,0,1,1,0,1,0,1,0.850666667,0,0,1,0,0,0,1,0,0,0,0,0.073076923,-0.155371646,0,0.028571429,0.128205128,0,四川省
512,f1bfaf6bb5efae7d942f,0,1,0,1,1,0,1,0,165,51,1,1,1,1,0,0,1,0.759090909,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0.171428571,0.128205128,0,上海市
513,268d0bc27da18347a828,1,0,0,0,0,0,1,0,190,90,1,1,1,1,0,0,1,0.906666667,0,1,0,0,0,3,0,1,0,0,0,0.002421308,-0.259705671,0,0.028571429,0.205128205,0,广西壮族自治区
514,a74fe5bd54e87e7b93ad,0,1,0,0,1,0,1,0,176,67,1,1,1,0,1,0,0,0.908,0,0,0,1,0,0,1,0,0,0,0,0.002229654,-0.261476034,0,0.171428571,0.102564103,0,重庆市
515,7c62ed642c9c7af26c88,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.910666667,1,0,0,0,0,4,0,1,0,0,0,0.001071811,-0.262235189,0,0.085714286,0.076923077,0,重庆市
516,96dc7191192c5d401f1a,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.912,1,0,0,0,0,3,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.230769231,0.034482759,重庆市
517,bacfb87c79b77cf42543,0,0,1,1,1,0,1,0,165,50,1,1,1,1,0,0,1,0.948,1,0,0,0,0,1,0,1,0,0,0,0.01119403,-0.256210918,0,0.028571429,0.256410256,0,陕西省
518,37d969d2692954869b84,0,1,0,1,1,0,1,0,164,50,1,1,1,0,1,0,0,0.9,0,0,1,0,0,0,1,0,0,0,0,0.00443459,-0.262044351,0,0,0.025641026,0,北京市
519,442c981c9908c06fae64,0,0,1,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.952,1,0,0,0,0,0,1,0,0,0,0,0.003972758,-0.262184191,0,0,0.128205128,0,山东省
520,bbb2decd8feba1de7cf7,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.892,1,0,0,0,0,0,0,0,1,0,0,0.109271523,1.382533503,0,0,0.025641026,0,安徽省
521,2eb78bacf2a5083f1664,1,0,0,0,1,0,1,0,176,68,1,1,1,1,0,0,1,0.910666667,0,0,1,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0,0.179487179,0.034482759,河南省
522,27072cc018367edb3b85,1,0,0,1,1,0,1,0,165,50,1,1,1,1,0,0,0,0.892,0,0,0,0,1,1,0,1,0,0,0,0.004634994,-0.260629961,0,0.171428571,0.230769231,0,辽宁省
523,f996c29b46ce6a7005c6,1,0,0,0,1,0,1,0,172,86,1,1,1,1,0,0,0,0.881333333,1,0,0,0,0,0,1,0,0,0,0,0.005434783,-0.262033954,0,0.085714286,0.230769231,0,新疆维吾尔自治区
524,c908d75bc5c5e1bfe645,0,1,0,0,1,0,1,0,178,80,1,1,1,1,0,0,0,0.884,0,0,0,0,1,5,0,1,0,0,0,0.005,-0.258794394,0,0.171428571,0.256410256,0.137931034,天津市
525,26bed1258fa4999cc50f,0,1,0,0,1,0,1,0,167,63,1,1,1,1,0,0,1,0.885333333,0,0,0,0,1,5,0,1,0,0,0,0.001002004,-0.262226955,0,0.228571429,0.153846154,0.344827586,北京市
526,8bca232770fabbc1838a,0,1,0,0,1,0,1,0,179,62,1,1,1,1,0,0,0,0.886666667,1,0,0,0,0,4,0,1,0,0,0,0.0375,-0.262245872,0,0,0.153846154,0.068965517,天津市
527,79dcd63ce661e9d92cf3,1,0,0,0,1,0,1,0,171,70,1,1,1,0,1,0,0,0.881333333,0,0,0,1,0,1,0,1,0,0,0,0.006161972,-0.261732257,0,0.4,0.179487179,0,黑龙江省
528,0e839b5091620a576e6a,0,1,0,1,1,0,1,0,165,54,1,1,1,0,1,0,0,0.909333333,0,1,0,0,0,2,0,1,0,0,0,0.020408163,-0.206857296,0,0.542857143,0.487179487,0,北京市
529,b03508484a7e0890a2a3,0,1,0,0,1,0,1,0,182,88,1,1,1,1,0,0,1,0.929333333,1,0,0,0,0,5,0,1,0,0,0,0.000833333,-0.262228292,0,0.114285714,0.256410256,0.448275862,安徽省
530,7c91faabc7bb919d3255,0,1,0,0,1,0,1,0,177,65,1,1,1,1,0,0,1,0.65625,0,1,0,0,0,3,0,1,0,0,0,0.006938422,-0.261834864,0,0.085714286,0.282051282,0.034482759,江苏省
531,99ea4253e4b5496b2ead,0,0,1,1,1,0,1,0,165,53,0,1,1,0,1,0,1,0.836,0,0,1,0,0,1,0,0,0,1,0,0.003745318,0.391984467,0,0.057142857,0.384615385,0,湖南省
532,f84575bd2aab1250c750,1,0,0,1,1,0,1,0,163,51,1,1,1,0,1,0,1,0.898666667,0,0,0,1,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0,0.307692308,0,河北省
533,636e6a34d18a22cd0f1a,0,1,0,1,1,0,1,0,166,58,1,1,1,1,0,0,1,0.75,1,0,0,0,0,5,0,1,0,0,0,0.002717391,-0.262137838,0,0.114285714,0.128205128,0,上海市
534,b813d93fe8aebd8d6348,0,1,0,1,1,0,1,0,160,51,1,1,1,0,1,0,0,0.909333333,0,0,0,0,0,0,1,0,0,0,0,0.264797508,0.911279538,0,0.171428571,0.076923077,0,北京市
535,2e6dcb47953d4ef70848,1,0,0,1,1,0,1,0,170,58,1,1,1,0,1,0,0,0.857333333,0,1,0,0,0,0,1,0,0,0,0,0.02699784,-0.113684355,0,0.028571429,0.102564103,0,内蒙古自治区
536,c8d5a5ca1365fc7f55b8,0,1,0,1,1,0,1,0,170,55,1,1,1,0,1,0,0,0.894666667,0,1,0,0,0,1,0,1,0,0,0,0.009708738,-0.257228964,0,0.114285714,0.076923077,0,北京市
537,3c01e782061519eb72bd,0,0,1,1,1,0,1,0,150,48,1,1,1,0,1,0,1,0.877333333,0,0,0,1,0,1,0,1,0,0,0,0.001228501,-0.26197328,0,0.2,0.282051282,0,陕西省
538,b6108a0fa9284838de30,1,0,0,0,1,0,1,0,184,71,0,1,1,1,0,0,1,0.901333333,1,0,0,0,0,0,1,0,0,0,0,0.005940594,-0.261884131,0,0.085714286,0.102564103,0.137931034,山西省
539,9a93bd84aa1790ebef02,1,0,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.865333333,0,0,1,0,0,0,1,0,0,0,0,0.04172851,0.633438844,0,0,0.384615385,0,新疆维吾尔自治区
540,b65553d718ebc0aedf66,1,0,0,0,1,0,1,0,183,74,1,1,1,1,0,0,0,0.889333333,1,0,0,0,0,0,1,0,0,0,0,0.009677419,-0.260828915,0,0.142857143,0.230769231,0,新疆维吾尔自治区
541,e2c72d1f4372e8ed3c52,0,1,0,0,1,0,1,0,175,65,1,1,1,1,0,0,1,0.902666667,1,0,0,0,0,0,1,0,0,0,0,0.005830904,-0.258842423,0,0,0.025641026,0.034482759,广东省
542,9288bb9480823f0e7efd,0,1,0,0,1,1,0,0,176,76,1,1,1,1,0,0,1,0.889333333,1,0,0,0,0,5,0,1,0,0,0,0.008064516,-0.25870294,0,0.028571429,0.076923077,0.068965517,四川省
543,e4a33616d91305d2fd9b,1,0,0,1,1,0,1,0,165,63,1,1,1,1,0,0,1,0.893333333,1,0,0,0,0,1,0,1,0,0,0,0.003952569,-0.261643924,0,0.714285714,0.538461538,0.068965517,新疆维吾尔自治区
544,3b4ccc72770c53d364f4,1,0,0,0,1,0,1,0,180,102,1,1,1,1,0,0,1,0.888,1,0,0,0,0,4,0,1,0,0,0,0.005014327,-0.261937155,0,0.028571429,0.102564103,0.103448276,内蒙古自治区
545,614941e4687926657cfb,0,1,0,0,1,1,0,0,174,70,1,1,1,1,0,0,1,0.806060606,0,0,0,0,1,1,0,1,0,0,0,0.004716981,-0.26009678,0,0.171428571,0.102564103,0,上海市
546,4e3e876f053f716162c9,0,1,0,0,1,0,1,0,172,80,1,1,1,1,0,0,1,0.90740716,1,0,0,0,0,0,1,0,0,0,0,0.002083333,-0.261876401,0,0,0.102564103,0,浙江省
547,6203373ee798fd560286,1,0,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.746666667,0,0,1,0,0,5,0,1,0,0,0,0.1,-0.218040333,0,0.028571429,0.051282051,0,河南省
548,a6986423728fcb1b0a58,0,0,1,0,1,0,1,0,180,75,1,1,1,1,0,0,1,0.914666667,0,0,0,0,1,3,0,1,0,0,0,0.008650519,-0.26145309,0,0.371428571,0.282051282,0.413793103,湖北省
549,ec08d044206fbc48475a,0,1,0,1,1,0,1,0,165,52,1,1,1,1,0,0,1,0.894666667,1,0,0,0,0,5,0,1,0,0,0,0.16875,-0.197326388,0,0,0.025641026,0.137931034,广东省
550,91ab6259e53a2841ab16,0,1,0,0,1,0,1,0,178,70,1,1,1,1,0,0,0,0.885333333,0,0,1,0,0,0,1,0,0,0,0,0.04172851,-0.260522943,0,0.085714286,0.179487179,0.068965517,四川省
551,bf44acdc0ab0a25bebe6,1,0,0,0,1,0,1,0,168,60,0,1,1,1,0,0,0,0.946666667,0,1,0,0,0,0,1,0,0,0,0,0.016245487,-0.259374279,0,0,0.076923077,0.103448276,云南省
552,cd3f440f8c3682006d4e,0,1,0,0,1,0,1,0,170,64,1,1,1,1,0,0,1,0.918666667,1,0,0,0,0,1,0,1,0,0,0,0.131428571,0.52282625,0,0,0.358974359,0.103448276,重庆市
553,7e2e4684b951e4d155cf,1,0,0,0,1,0,1,0,172,55,0,1,1,1,0,0,0,0.948,0,0,0,0,1,0,1,0,0,0,0,0.00304878,-0.262139294,0,0.142857143,0.102564103,0.137931034,河北省
554,71cf871d0f05616220b3,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.852,0,0,1,0,0,1,0,1,0,0,0,0.011616651,-0.256258452,0,0.085714286,0.076923077,0,福建省
555,0444f1e3c536473a4809,0,1,0,1,1,0,1,0,166,61,1,1,1,0,1,0,0,0.893333333,0,0,1,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0.028571429,0.025641026,0,北京市
556,8e412e6c1fde20a12523,0,1,0,0,1,0,1,0,168,58,1,1,1,0,1,0,0,0.902666667,0,1,0,0,0,0,1,0,0,0,0,0.054249548,-0.244245563,0,0.057142857,0.076923077,0,安徽省
557,6420e1acc3b008d961e6,0,1,0,0,1,0,1,0,190,89,1,1,1,1,0,0,1,0.912,0,0,0,1,0,5,0,1,0,0,0,0.001176471,-0.262245872,0,0.028571429,0.128205128,0,安徽省
558,a34a66ff3785d023f784,0,0,1,0,1,0,1,0,176,68,1,1,1,1,0,0,0,0.952,0,1,0,0,0,2,0,1,0,0,0,0.007407407,-0.239144433,0,0.028571429,0.128205128,0,陕西省
559,5513ecb960d9f440345c,0,1,0,0,1,0,1,0,171,61,1,1,1,1,0,0,1,0.616666667,0,0,0,0,1,2,0,1,0,0,0,0.334615385,0.890011748,0,0.057142857,0.307692308,0.517241379,江苏省
560,bb8424c2efa88c9295f4,0,1,0,1,1,0,1,0,159,52,1,1,1,0,1,0,1,0.856,0,1,0,0,0,2,0,1,0,0,0,0.005405405,-0.16909076,0,0.057142857,0.384615385,0,福建省
561,740dfee9107b3996d242,0,1,0,0,1,0,1,0,177,78,1,1,1,0,1,0,0,0.762121212,0,0,0,1,0,5,0,1,0,0,0,0.001138952,-0.26224208,0,0.257142857,0.102564103,0,上海市
562,7b95c86f71bd82a2b679,1,0,0,0,1,0,1,0,175,55,1,1,1,1,0,0,1,0.898666667,0,0,0,0,1,5,0,1,0,0,0,0.04172851,1.18E-15,0,0.057142857,0.076923077,0.103448276,吉林省
563,78984cf08bb7fa5a3960,1,0,0,0,1,0,1,0,165,47,1,1,1,1,0,0,1,0.893333333,0,0,0,0,1,1,0,1,0,0,0,0.013636364,-0.256862841,0,0,0.102564103,0.034482759,广西壮族自治区
564,5b6d04cc2656813d2c16,1,0,0,0,1,0,1,0,175,65,0,1,1,0,1,0,0,0.821333333,0,0,0,1,0,0,0,0,1,0,0,0.063414634,-0.216981797,0,0.028571429,0.051282051,0,河南省
565,e685c0fcdb1eb73fd0dd,1,0,0,0,1,0,1,0,170,55,0,1,1,1,0,0,1,0.914666667,0,0,0,0,1,0,1,0,0,0,0,0.001694915,-0.262171483,0.333333333,0.085714286,0.153846154,0,河南省
566,63bf3ed035fa5f731ce4,1,0,0,0,1,0,1,0,190,85,1,1,1,1,0,0,1,0.886666667,1,0,0,0,0,2,0,1,0,0,0,0.003322259,-0.26095292,0,0,0.102564103,0.103448276,黑龙江省
567,bfbe9a55ee5f44bbd8c3,1,0,0,1,0,0,1,0,159,51,1,1,1,0,1,0,1,0.862666667,0,0,1,0,0,0,1,0,0,0,0,0.038461538,-0.234562975,0,0.028571429,0.076923077,0,广西壮族自治区
568,8f25b1f71935770b1aeb,0,0,1,1,1,0,1,0,171,57,1,1,1,0,1,0,0,0.86,0,0,0,1,0,0,1,0,0,0,0,0.008894536,-0.261214566,0,0,0.051282051,0,陕西省
569,b9b106d08d7b9f760b5f,0,1,0,1,1,0,1,0,168,54,1,1,1,0,1,0,0,0.862666667,0,1,0,0,0,0,1,0,0,0,0,0.06,0.137059358,0,0.142857143,0.256410256,0,四川省
570,feacbb25e458d0973148,1,0,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.848,0,1,0,0,0,0,1,0,0,0,0,0.128571429,2.737092305,0,0.085714286,0.256410256,0,河南省
571,c9aff408ee3dbd30d870,0,1,0,0,1,0,1,0,176,67,1,1,1,0,1,0,1,0.857333333,0,1,0,0,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0.085714286,0.384615385,0,广东省
572,33375cc6f1f29775ea91,1,0,0,1,1,0,1,0,162,55,1,1,1,0,1,0,1,0.858666667,0,0,0,1,0,0,1,0,0,0,0,0.002621232,-0.262095687,0,0.057142857,0.153846154,0,河南省
573,58c61d8be43124a8bd62,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.838666667,1,0,0,0,0,5,0,1,0,0,0,0.015217391,-0.258920999,0,0,0.025641026,0.137931034,江西省
574,562a7a91d51d91c8387a,1,0,0,0,1,1,0,0,180,65,1,1,1,1,0,0,1,0.858666667,0,0,0,0,1,4,0,1,0,0,0,0.000813008,-0.26223763,0,0,0,0,江西省
575,0017bda68ec72f8b1ef9,1,0,0,0,1,0,1,0,172,62,1,1,1,1,0,0,1,0.925333333,0,0,0,0,1,1,0,1,0,0,0,0.019047619,-0.202938894,0,0.114285714,0.179487179,0.034482759,河北省
576,671f5e0d671c8a375516,0,1,0,1,1,0,1,0,173,55,1,1,1,0,1,0,0,0.928,0,1,0,0,0,1,0,1,0,0,0,0.001666667,-0.262163325,0,0.257142857,0.179487179,0,北京市
577,afbad3be528dd3744427,0,1,0,0,1,0,1,0,174,71,1,1,1,1,0,0,1,0.809090909,0,0,0,0,1,2,0,1,0,0,0,0.015384615,-0.008825917,0,0,0.076923077,0,上海市
578,6af6d3a6a9651af0a855,0,0,1,1,1,0,1,0,168,60,1,1,1,0,1,0,0,0.861333333,0,1,0,0,0,0,1,0,0,0,0,0.012765957,-0.155894909,0,0.085714286,0.205128205,0,陕西省
579,482b81c7e5b8ec9ec73b,0,1,0,0,1,0,1,0,179,65,1,1,1,1,0,0,1,0.792424242,0,0,0,0,1,1,0,1,0,0,0,0.04172851,1.18E-15,0,0.085714286,0.025641026,0,上海市
580,76c6221ad795ba1fbce7,0,0,1,1,0,0,1,0,163,54,1,1,1,0,1,0,1,0.858666667,0,0,1,0,0,0,1,0,0,0,0,0.034303534,-0.242777183,0,0.142857143,0.179487179,0,湖南省
581,49869c835bef93690de6,1,0,0,0,1,0,1,0,180,65,1,1,1,1,0,0,1,0.945333333,1,0,0,0,0,1,0,1,0,0,0,0.031578947,0.771145323,0,0.028571429,0.076923077,0,河北省
582,b734890408bef6460f29,0,0,1,1,0,0,1,0,154,60,0,1,1,0,1,0,1,0.822666667,0,0,1,0,0,0,0,0,1,0,0,0.017142857,-0.254044169,0,0.057142857,0.076923077,0,湖南省
583,413fac725a59623d3690,1,0,0,1,0,0,1,0,155,45,0,1,1,1,0,0,0,0.878666667,0,0,0,0,1,1,0,1,0,0,0,0.015228426,-0.248207674,0,0.228571429,0.205128205,0,广西壮族自治区
584,836c1357cd114a3340ff,1,0,0,0,1,0,1,0,177,58,1,1,1,1,0,0,1,0.909333333,0,0,0,0,1,2,0,1,0,0,0,0.001176471,-0.261930538,0,0.114285714,0.205128205,0,河南省
585,f198a052ae5048b89ebc,1,0,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.894666667,1,0,0,0,0,0,1,0,0,0,0,0.006896552,-0.229172603,0,0.2,0.102564103,0,山西省
586,5f714cd8a23d28e09f57,0,0,1,1,1,0,1,0,169,48,1,1,1,1,0,0,0,0.881333333,1,0,0,0,0,2,0,1,0,0,0,0.158208955,0.394412079,0,0.2,0.564102564,0.344827586,湖南省
587,23b82fd5eff67326cba3,0,1,0,0,1,0,1,0,176,67,0,1,1,0,1,0,1,0.856789383,0,0,0,1,0,0,1,0,0,0,0,0.076,1.18E-15,0,0.057142857,0.179487179,0,浙江省
588,1d36e33a8086d148ab9e,1,0,0,0,1,0,1,0,176,67,0,1,1,1,0,0,0,0.896,0,0,0,0,1,5,0,1,0,0,0,0.064150943,-0.209952545,0,0,0.051282051,0.137931034,河北省
589,12a54ad4c53b02f17149,1,0,0,0,1,0,1,0,174,75,1,1,1,1,0,0,1,0.914666667,1,0,0,0,0,1,0,1,0,0,0,0.000724638,-0.262242466,0,0.028571429,0.307692308,0.034482759,吉林省
590,b461df02c6c36c2f28a1,0,0,1,0,1,0,1,0,183,72,1,1,1,1,0,0,1,0.92,0,0,0,0,1,1,0,1,0,0,0,0.084606345,-0.176847578,0,0.028571429,0.230769231,0,山东省
591,c027bd487b128014081d,0,1,0,1,1,0,1,0,156,44,1,1,1,0,1,0,0,0.896,0,1,0,0,0,3,0,1,0,0,0,0.004761905,-0.257048534,0,0.028571429,0.102564103,0,北京市
592,8fe519b6eef341f08ba4,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.917333333,1,0,0,0,0,2,0,1,0,0,0,0.008571429,-0.243530751,0,0.114285714,0.333333333,0.103448276,陕西省
593,00ceac1201da26519ae9,0,1,0,1,1,0,1,0,154,51,0,1,1,1,0,0,1,0.916049012,1,0,0,0,0,0,1,0,0,0,0,0.023076923,-0.258425076,0,0,0.153846154,0.206896552,浙江省
594,0ae7f2e53d8a6bbfb6c5,0,0,1,0,1,0,1,0,178,65,1,1,1,1,0,0,0,0.949333333,0,1,0,0,0,0,1,0,0,0,0,0.06122449,0.557795573,0,0,0.051282051,0,山东省
595,8c718933536387e11757,0,1,0,1,1,0,1,0,164,60,1,1,1,0,1,0,1,0.898666667,0,0,0,0,0,3,0,1,0,0,0,0.004405286,-0.257498669,0,0,0,0,北京市
596,853c55d3d60f0a33cef7,1,0,0,1,1,0,1,0,164,54,1,0,1,1,0,0,0,0.924,0,0,0,0,0,0,1,0,0,0,0,0.008333333,-0.258366943,0,0.028571429,0.051282051,0,吉林省
597,946c3574b2380aa76402,0,1,0,0,1,0,1,0,175,80,0,1,1,1,0,0,0,0.893825062,0,0,0,0,1,2,0,1,0,0,0,0.013157895,-0.246066334,0,0.028571429,0.179487179,0,浙江省
598,4c11f9fba42ce0778393,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.810606061,0,0,0,0,1,4,0,1,0,0,0,0.666666667,5.708099018,0,0.114285714,0.179487179,0,上海市
599,bc5a69b9115af433bfa1,1,0,0,1,1,0,1,0,168,54,1,1,1,0,1,0,1,0.841333333,0,0,0,1,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0.028571429,0.076923077,0,内蒙古自治区
600,b9c2d838fa55a6232225,0,1,0,0,0,0,1,0,174,73,1,1,1,1,0,0,1,0.917333333,0,0,0,0,0,0,1,0,0,0,0,0.007845934,-0.261538017,0,0.028571429,0.256410256,0,北京市
601,b6165fee696e0ea56e55,1,0,0,0,1,0,1,0,167,56,0,1,1,0,1,0,1,0.852,0,0,0,1,0,0,1,0,0,0,0,0.001875,-0.262238133,0,0,0.025641026,0,河南省
602,ad1f2ca0d0b88b1abfb7,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.905333333,0,0,0,1,0,4,0,1,0,0,0,0.013958126,-0.241366875,0,0.142857143,0.230769231,0.137931034,四川省
603,284fbb67f53f49d0eede,0,1,0,1,1,0,1,0,163,53,1,1,1,0,1,0,1,0.905333333,0,0,0,1,0,0,1,0,0,0,0,0.001231527,-0.261740944,0,0.142857143,0.179487179,0,北京市
604,27a32909d967ccb03d4d,0,1,0,0,1,0,1,0,174,65,0,1,1,0,1,0,0,0.875308025,0,0,0,1,0,2,0,1,0,0,0,0.032460733,-0.197350905,0,0.028571429,0.102564103,0,浙江省
605,d7c767d077a55b74e8f1,0,1,0,0,1,0,1,0,174,62,1,1,1,1,0,0,1,0.932,1,0,0,0,0,2,0,1,0,0,0,0.003243243,-0.262149342,0,0.2,0.153846154,0.034482759,北京市
606,a75e73f5b77cbd2c098c,1,0,0,1,1,0,1,0,161,50,1,0,1,1,0,0,0,0.881333333,0,0,0,1,0,2,0,1,0,0,0,0.00618238,-0.261797548,0,0.057142857,0.051282051,0,河南省
607,a09deb2d8a79a011baba,1,0,0,0,1,0,1,0,176,67,0,1,1,1,0,0,0,0.868,1,0,0,0,0,0,0,0,1,0,0,0.00125,-0.261621886,0,0,0.025641026,0,内蒙古自治区
608,0ef88bdeba62aec7634a,0,1,0,0,1,0,1,0,187,80,1,1,1,0,1,0,1,0.906666667,0,1,0,0,0,0,1,0,0,0,0,0.036065574,-0.201925428,0,0.028571429,0.153846154,0,北京市
609,bfdaec49203e7281babc,0,1,0,0,1,0,1,0,170,63,1,1,1,1,0,0,0,0.880245062,0,0,0,0,1,2,0,1,0,0,0,0.000763359,-0.261958252,0,0,0.230769231,0,浙江省
610,31c3ea8e6b07ad8afeb2,0,1,0,0,1,0,1,0,177,62,0,1,1,1,0,0,1,0.890666667,1,0,0,0,0,1,0,0,0,1,0,0.005,-0.148605635,0,0,0.025641026,0,安徽省
611,e44e5ebe15efc2f275b5,0,1,0,1,0,0,1,0,163,54,1,1,1,0,1,0,1,0.822727273,0,1,0,0,0,2,0,1,0,0,0,0.004672897,-0.145877389,0,0.228571429,0.256410256,0,上海市
612,f4fe0dbf667ad4645268,1,0,0,1,0,0,1,0,160,46,1,1,1,0,1,0,0,0.837333333,0,0,0,1,0,0,1,0,0,0,0,0.148571429,-0.002050495,0,0.114285714,0.025641026,0,宁夏回族自治区
613,caba40f114a2f82371df,0,0,1,1,1,0,1,0,161,53,0,1,1,0,1,0,0,0.836,0,0,1,0,0,0,0,0,1,0,0,0.04172851,-0.237768176,0,0.057142857,0.153846154,0,陕西省
