,生源省市,学生ID,全国卷,自主命题,半自主命题,性别,民族,政治面貌.群众,政治面貌.团员,政治面貌.预备党员,身高,体重,城镇考生,应届考生,外语语种,学科类型.理工,学科类型.文史,学科类型.文理综合,年份,成绩（分数/总分）,学部.理学部,学部.经济与管理学部,学部.人文学部,学部.社会科学学部,学部.信息与工程科学部,优惠加分,大类.普通,大类.自招,大类.定向招生,大类.筑梦,大类.特长生,高三排名,成绩方差,专利数,社会活动,获奖数,竞赛成绩,综合GPA
115,宁夏回族自治区,125d2c71e84005aaded9,1,0,0,1,1,0,1,0,173,63,1,1,1,0,1,0,0,0.838666667,0,0,0,1,0,0,0,0,1,0,0,0.011661808,-0.262245872,0,0,0,0,3.56026
116,湖南省,74f740f24462522487a2,0,0,1,0,1,0,1,0,180,70,1,1,1,0,1,0,1,0.848,0,0,1,0,0,1,0,1,0,0,0,0.006024096,-0.261897445,0,0,0.282051282,0,3.53265
117,浙江省,bdb0f4e8420c0df1e9d5,0,1,0,0,1,0,1,0,177,66,1,1,1,1,0,0,1,0.916049259,1,0,0,0,0,5,0,1,0,0,0,0.002,-0.249858192,0,0,0.128205128,0,3.4696
118,广东省,8eaa9b361848ca616a33,0,1,0,0,1,0,1,0,175,73,1,1,1,1,0,0,1,0.934666667,1,0,0,0,0,5,0,1,0,0,0,0.005555556,-0.260786407,0,0,0.102564103,0.068965517,3.88382
119,黑龙江省,0b77a18e576ac615f144,1,0,0,0,1,0,1,0,173,69,1,1,1,0,1,0,0,0.872,0,1,0,0,0,4,0,1,0,0,0,0.025974026,-0.254740111,0,0.2,0.384615385,0,2.59817
120,江西省,d5d1cb0f493fd508708d,1,0,0,0,1,0,1,0,173,64,0,1,1,0,1,0,1,0.794666667,0,0,0,1,0,2,0,1,0,0,0,0.000746269,-0.262244227,0,0,0,0,3.78375
121,上海市,d68bfd1e0953f3e27813,0,1,0,0,1,0,1,0,178,61,1,1,1,1,0,0,0,0.756060606,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0.028571429,0.102564103,0,3.32522
122,湖北省,6179fc099d7a6dc4d95c,0,0,1,0,1,0,1,0,166,75,1,1,1,1,0,0,1,0.865333333,1,0,0,0,0,5,0,1,0,0,0,0.041428571,-0.049084822,0,0.085714286,0.076923077,0.068965517,3.7946
123,四川省,fcac63950a7a33de2f61,0,1,0,1,1,0,1,0,165,56,1,1,1,0,1,0,0,0.862666667,0,0,1,0,0,1,0,1,0,0,0,0.00591716,-0.257154177,0,0.028571429,0.076923077,0,3.7517
124,四川省,976df69e3678487ecf45,0,1,0,0,1,0,1,0,173,55,1,1,1,1,0,0,1,0.850666667,1,0,0,0,0,5,0,1,0,0,0,0.471698113,4.592473497,0,0.057142857,0.076923077,0.379310345,3.52615
125,四川省,7d24588a265b384914c8,0,1,0,1,1,0,1,0,168,53,1,1,1,1,0,0,0,0.877333333,0,0,0,1,0,2,0,1,0,0,0,0.00194704,-0.262155772,0,0.028571429,0.128205128,0,3.47719
126,安徽省,f8f7541741d62413eef5,0,1,0,1,0,0,1,0,160,48,1,1,1,1,0,0,1,0.930666667,0,1,0,0,0,1,0,1,0,0,0,0.000890472,-0.257504302,0,0.2,0.358974359,0.103448276,3.856
127,福建省,5a7772659e5dda7d56b9,0,1,0,1,1,0,1,0,167,52,0,1,1,0,1,0,1,0.854666667,0,0,1,0,0,3,0,0,0,1,0,0.009803922,-0.260998585,0,0.057142857,0.153846154,0,3.60958
128,北京市,363aff56c3873cd14683,0,1,0,0,1,0,1,0,183,90,1,1,1,1,0,0,1,0.88,0,0,0,0,1,1,0,0,0,0,1,0.034055728,-0.241357837,0,0.057142857,0.282051282,0.034482759,3.65213
129,北京市,0dc996a167f32103209a,0,1,0,1,0,0,1,0,163,50,1,1,1,0,1,0,1,0.902666667,0,0,1,0,0,0,1,0,0,0,0,0.065,0.601399966,0,0.085714286,0.051282051,0,3.44654
130,山西省,11ce33943751952fe2d3,1,0,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.82,0,0,0,0,0,2,0,1,0,0,0,0.005555556,-0.249697226,0,0.114285714,0.051282051,0,3.54528
131,四川省,518f00079d637f79c510,0,1,0,0,1,0,1,0,180,60,1,1,1,1,0,0,0,0.884,1,0,0,0,0,5,0,1,0,0,0,0.116393443,0.032984328,0,0,0.025641026,0,3.66928
132,四川省,98ab11a4a30de33fd44a,0,1,0,0,1,0,1,0,178,65,1,1,1,0,1,0,0,0.82,0,0,1,0,0,3,0,1,0,0,0,0.011494253,-0.231048845,0,0.057142857,0.102564103,0,3.0889
133,江苏省,6c76f1b7054df255b3e7,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.614583333,0,0,1,0,0,0,1,0,0,0,0,0.004716981,-0.261485992,0,0.028571429,0.179487179,0,2.8736
134,吉林省,fd5b7191bf1cb9a5b250,1,0,0,1,1,0,1,0,161,50,1,1,1,0,1,0,1,0.830666667,0,1,0,0,0,3,0,1,0,0,0,0.008571429,-0.246952512,0,0.228571429,0.179487179,0,3.51013
135,内蒙古自治区,742ecd08467b71f1b838,1,0,0,1,0,0,1,0,168,50,1,1,1,1,0,0,1,0.910666667,1,0,0,0,0,0,1,0,0,0,0,0.002717391,-0.260719743,0,0.028571429,0.128205128,0,1.83316
136,上海市,5fa9eed9cb7ec241e711,0,1,0,1,1,0,1,0,168,49,1,1,1,0,1,0,1,0.751515152,0,0,1,0,0,4,0,1,0,0,0,0.0125,-0.260996047,0,0.057142857,0.102564103,0,3.50007
137,上海市,58cd59fc6f8ab15e764c,0,1,0,1,1,0,1,0,163,52,1,1,1,1,0,0,1,0.81969697,1,0,0,0,0,3,0,1,0,0,0,0.092592593,-0.142203035,0,0.085714286,0.153846154,0,3.51875
138,辽宁省,e9381de08b6b5a4bb4f4,1,0,0,1,1,0,1,0,162,47,1,1,1,1,0,0,0,0.888,1,0,0,0,0,1,0,1,0,0,0,0.017721519,-0.001299404,0,0.4,0.179487179,0.034482759,3.84247
139,北京市,1b37b3afcc54429d1388,0,1,0,1,1,0,1,0,165,51,1,1,1,1,0,0,0,0.933333333,0,0,0,0,0,4,0,1,0,0,0,0.003333333,-0.262245872,0,0.428571429,0.256410256,0,3.8769
140,江西省,c089cb76e8e9d3cd5331,1,0,0,1,1,0,1,0,157,50,1,1,1,0,1,0,1,0.825333333,0,0,0,1,0,0,0,0,1,0,0,0.002617801,-0.262190328,0,0.2,0.051282051,0,3.44866
141,河北省,f141bdccc57d7cdfd93b,1,0,0,1,1,0,1,0,160,50,1,1,1,0,1,0,1,0.905333333,0,0,0,1,0,0,1,0,0,0,0,0.043609023,-0.229268687,0,0.057142857,0.102564103,0,3.56733
142,北京市,d3533e2cb55ed709fecb,0,1,0,1,1,0,1,0,169,64,1,1,1,1,0,0,1,0.908,0,1,0,0,0,2,0,1,0,0,0,0.002173913,-0.261778968,0,0.085714286,0.128205128,0.034482759,3.69289
143,北京市,625ea040b16f1f0a838e,0,1,0,1,1,0,1,0,163,53,1,1,1,1,0,0,0,0.922666667,0,0,0,0,0,2,0,1,0,0,0,0.003623188,-0.262070385,0,0.057142857,0.230769231,0.068965517,3.78056
144,陕西省,b66570fce93849f0354d,0,0,1,0,1,0,1,0,180,62,1,1,1,1,0,0,0,0.921333333,1,0,0,0,0,5,0,1,0,0,0,0.009345794,-0.259922925,0,0.114285714,0.153846154,0.172413793,3.57402
145,重庆市,57c4491ad38128018187,0,1,0,0,1,0,0,1,176,67,1,1,1,1,0,0,0,0.913333333,1,0,0,0,0,5,0,1,0,0,0,0.000825083,-0.26185015,0,0,0.102564103,0.172413793,3.37529
146,云南省,897e9b8323e1141ce8d2,1,0,0,1,1,0,1,0,163,55,1,1,1,0,1,0,0,0.912,0,1,0,0,0,1,0,1,0,0,0,0.003125,-0.261699093,0,0.028571429,0.128205128,0,3.34657
147,河北省,4707becced58aa3e5d39,1,0,0,1,1,0,1,0,170,52,1,1,1,1,0,0,0,0.950666667,0,1,0,0,0,5,0,1,0,0,0,0.015306122,-0.258695424,0,0.171428571,0.307692308,0,3.8654
148,天津市,bb27594c6abdb08b965d,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,0,0.908,1,0,0,0,0,1,0,1,0,0,0,0.004,0.55239839,0,0,0,0,2.97485
149,四川省,c8aadcc1af5c01acf630,0,1,0,0,1,0,1,0,175,62,1,1,1,1,0,0,1,0.885333333,1,0,0,0,0,4,0,1,0,0,0,0.04172851,-0.261509545,0,0,0.128205128,0.206896552,3.63448
150,陕西省,4bb5fc8ed60877de1f08,0,0,1,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.94,1,0,0,0,0,1,0,1,0,0,0,0.009027081,-0.261624702,0,0.171428571,0.256410256,0,3.00242
151,北京市,e9ead0b1772ef1b75c77,0,1,0,0,1,0,1,0,188,65,0,0,1,1,0,0,0,0.918666667,0,0,0,0,1,0,0,0,1,0,0,0.005376344,0.45543718,0,0,0,0,3.21009
152,北京市,7ad1a74ba8e64ca66bbd,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.9,1,0,0,0,0,5,0,1,0,0,0,0.155555556,-0.056451236,0,0.085714286,0.205128205,0.068965517,3.57266
153,山东省,fadceec8abcca5b76f03,0,0,1,1,1,0,1,0,164,55,1,1,1,1,0,0,1,0.916,1,0,0,0,0,2,0,1,0,0,0,0.004836759,-0.262139804,0,0.2,0.282051282,0,3.07183
154,北京市,0856204efdb5a2c5549e,0,1,0,0,1,0,1,0,171,56,1,1,1,1,0,0,1,0.901333333,0,0,0,0,1,1,0,1,0,0,0,0.132404181,-0.262245872,0,0.085714286,0.025641026,0,3.62788
155,北京市,889ba03aecd57a3a27c6,0,1,0,0,1,0,1,0,178,85,1,1,1,0,1,0,1,0.881333333,0,0,0,0,0,1,0,0,0,0,1,0.333333333,-0.262245872,0,0.085714286,0.025641026,0,3.46555
156,河南省,a2fbc3b01bff527fefee,1,0,0,0,1,0,1,0,170,60,1,1,1,1,0,0,1,0.924,0,1,0,0,0,1,0,1,0,0,0,0.001135074,-0.262200489,0,0.2,0.230769231,0,3.7162
157,上海市,990c2d564aed8878224b,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.787878788,0,1,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0.142857143,0.128205128,0,3.65987
158,广东省,cf1b24e7bacec58d953e,0,1,0,0,1,0,1,0,179,68,1,1,1,1,0,0,1,0.928,0,1,0,0,0,5,0,1,0,0,0,0.003076923,-0.240516481,0,0.057142857,0.179487179,0,3.85686
159,河北省,674596280bd36bebf342,1,0,0,1,1,0,1,0,164,54,0,1,1,1,0,0,1,0.924,0,0,0,1,0,2,0,0,0,1,0,0.002,-0.261770403,0,0.114285714,0.076923077,0,3.10753
160,浙江省,74d28e3888872d9b3c61,0,1,0,0,1,0,1,0,169,55,1,1,1,0,0,1,0,0.874067778,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.025641026,0,3.1764
161,北京市,f89a469cd52a6994ab82,0,1,0,0,0,0,1,0,170,58,1,1,1,1,0,0,1,0.912,0,0,1,0,0,0,1,0,0,0,0,0.059602649,0.084673785,0,0.028571429,0.076923077,0,3.8328
162,河北省,dc3d338faaf4cc28c601,1,0,0,0,1,0,1,0,180,68,1,0,1,0,1,0,0,0.886666667,0,0,1,0,0,0,1,0,0,0,0,0.005960265,-0.058288598,0,0.057142857,0.230769231,0,3.60646
163,湖南省,a89f2dd5eea314696810,0,0,1,0,1,0,1,0,177,60,1,1,1,1,0,0,0,0.933333333,0,1,0,0,0,3,0,1,0,0,0,0.007744434,-0.261057672,0,0.057142857,0.025641026,0,3.64981
164,河南省,c7aa790565a8d3ce0cc7,1,0,0,0,1,0,1,0,175,75,1,1,1,0,1,0,1,0.845333333,0,0,0,1,0,0,1,0,0,0,0,0.001111111,-0.262245872,0,0.028571429,0.102564103,0.034482759,3.16542
165,天津市,3d566e7764c1ba50bdaa,0,1,0,0,1,0,1,0,183,75,1,1,1,1,0,0,1,0.934666667,1,0,0,0,0,3,0,1,0,0,0,0.04172851,1.18E-15,0,0.2,0.282051282,0.206896552,3.38166
166,宁夏回族自治区,48acbea8892f4e536a14,1,0,0,0,0,0,1,0,172,62,1,1,1,1,0,0,1,0.892,0,0,0,0,1,0,1,0,0,0,0,0.013872832,-0.194652127,0,0.028571429,0.076923077,0.103448276,2.46686
167,北京市,67d5f01ffe2ae47f383a,0,1,0,0,1,0,1,0,173,60,1,1,1,0,1,0,1,0.897333333,0,0,1,0,0,0,1,0,0,0,0,0.227272727,0.607972199,0,0.057142857,0,0,3.5612
168,辽宁省,b49a97524af762981dfc,1,0,0,0,0,0,1,0,165,56,0,1,1,1,0,0,1,0.889333333,1,0,0,0,0,2,0,0,0,1,0,0.001190476,-0.262133563,0,0.085714286,0.102564103,0,3.20272
169,重庆市,5bbddd376d5c2ea99276,0,1,0,0,1,0,1,0,170,60,1,1,1,1,0,0,1,0.950666667,0,1,0,0,0,4,0,1,0,0,0,0.048966268,-0.238338738,0,0.028571429,0.179487179,0,3.81962
170,湖北省,cf507e3b3a27b9520ce4,0,0,1,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.834666667,1,0,0,0,0,4,0,1,0,0,0,0.04172851,-0.261887889,0,0.028571429,0.025641026,0.103448276,3.18341
171,吉林省,6a140c3e0ae66cece55e,1,0,0,0,1,0,1,0,181,72,1,1,1,1,0,0,0,0.86,1,0,0,0,0,5,0,1,0,0,0,0.056551724,-0.22511515,0,0.057142857,0.051282051,0.172413793,3.37484
172,浙江省,c164d186551233441923,0,1,0,0,1,0,1,0,173,62,0,1,1,1,0,0,0,0.886415556,0,0,0,0,1,2,0,1,0,0,0,0.00260078,-0.261864489,0,0,0.128205128,0.310344828,3.58426
173,江西省,f877a3b69296c0f4553c,1,0,0,0,1,0,1,0,174,70,1,1,1,1,0,0,0,0.924,0,1,0,0,0,3,0,1,0,0,0,0.001433692,-0.262173315,0,0,0.051282051,0.172413793,3.69937
174,河南省,354cfb5bb0ae92638ee3,1,0,0,0,1,0,1,0,185,85,1,1,1,1,0,0,1,0.898666667,1,0,0,0,0,5,0,1,0,0,0,0.04172851,1.18E-15,0,0,0.076923077,0.137931034,3.68141
175,山东省,12dfe05466fbb724dc79,0,0,1,1,1,0,1,0,163,45,1,1,1,0,1,0,0,0.878666667,0,0,1,0,0,2,0,1,0,0,0,0.001428571,-0.262192806,0,0.028571429,0.230769231,0.034482759,3.58744
176,上海市,cfc112693b3fa58e42d5,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.777272727,0,0,0,0,1,2,0,1,0,0,0,0.04172851,1.18E-15,0,0.085714286,0.102564103,0,3.86451
177,内蒙古自治区,afc8f65ebe07e677eec4,1,0,0,0,1,0,1,0,178,65,1,1,1,1,0,0,0,0.865333333,0,0,0,0,1,3,0,1,0,0,0,0.003359462,-0.261663608,0,0.028571429,0.205128205,0,3.38634
178,江苏省,ca2f960abbebfcdb5f3a,0,1,0,0,1,0,1,0,182,90,1,1,1,1,0,0,1,0.61875,1,0,0,0,0,5,0,1,0,0,0,0.016260163,-0.253989453,0,0,0.102564103,0.517241379,3.65111
179,黑龙江省,fed4a05237b3a1f8e94e,1,0,0,0,1,0,1,0,171,91,1,1,1,1,0,0,0,0.924,0,1,0,0,0,3,0,1,0,0,0,0.003837299,-0.261648318,0,0.2,0.179487179,0,3.83555
180,山西省,2b3d836b929180eeda6c,1,0,0,0,1,0,1,0,175,59,0,1,1,1,0,0,1,0.881333333,0,0,0,0,1,1,0,1,0,0,0,0.000684463,-0.261792012,0,0,0.153846154,0,3.27575
181,河南省,0babb7e03fce44b2cc50,1,0,0,0,1,0,1,0,176,67,0,1,1,1,0,0,0,0.913333333,0,0,0,0,0,1,0,1,0,0,0,0.00130719,-0.262185323,0,0.057142857,0.128205128,0.034482759,3.18765
182,广东省,d3d13c91cde2956d1199,0,1,0,1,1,0,1,0,164,54,1,1,1,1,0,0,1,0.890666667,1,0,0,0,0,4,0,1,0,0,0,0.015686275,-0.259081953,0,0.028571429,0.153846154,0.034482759,3.52246
183,四川省,5.20E+19,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.888,1,0,0,0,0,2,0,1,0,0,0,0.005466615,-0.261627638,0,0,0.025641026,0.103448276,3.17935
184,宁夏回族自治区,bfda7915bd6df4c7f62c,1,0,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.876,1,0,0,0,0,1,0,1,0,0,0,0.002272727,-0.261638321,0,0,0.41025641,0.24137931,3.47663
185,天津市,f7053dddf199cd349b52,0,1,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.870666667,0,0,0,1,0,0,1,0,0,0,0,0.008333333,-0.259009952,0,0.228571429,0.230769231,0,3.691
186,湖北省,09031f2252a48a890ab2,0,0,1,1,1,0,1,0,163,53,1,1,1,1,0,0,0,0.889333333,1,0,0,0,0,5,0,1,0,0,0,0.0390625,-0.232870111,0,0.057142857,0.051282051,0.137931034,3.33962
187,湖南省,0d480ec2d91119107c5d,0,0,1,0,1,0,1,0,180,75,1,1,1,1,0,0,0,0.909333333,0,0,0,0,1,2,0,1,0,0,0,0.003703704,-0.255105466,0,0.142857143,0.358974359,0.068965517,3.21271
188,广西壮族自治区,df8da9fd21426406ad30,1,0,0,0,0,0,1,0,169,70,1,1,1,1,0,0,1,0.9,0,0,0,0,1,2,0,1,0,0,0,0.002173913,-0.262048149,0,0,0.051282051,0,2.97108
189,河北省,47c3a8904fec2b4b8d41,1,0,0,0,1,0,1,0,175,75,1,1,1,1,0,0,1,0.901333333,1,0,0,0,0,5,0,1,0,0,0,0.455135135,2.929750523,0,0,0.051282051,0.172413793,3.55062
190,河南省,42074eb6ad634997b829,1,0,0,0,1,0,1,0,181,61,1,1,1,1,0,0,1,0.850666667,1,0,0,0,0,5,0,1,0,0,0,0.02875,-0.251402077,0,0.057142857,0.179487179,0.137931034,3.62607
191,黑龙江省,7c602f8affb4b6805cb1,1,0,0,0,1,0,1,0,180,75,1,1,1,1,0,0,0,0.925333333,0,1,0,0,0,2,0,1,0,0,0,0.002169197,-0.260517743,0,0.028571429,0.179487179,0.068965517,3.71148
192,湖南省,7fb3c9f569a13f6f37ac,0,0,1,0,1,0,1,0,173,70,1,1,1,1,0,0,0,0.870666667,0,0,0,0,1,5,0,1,0,0,0,0.215417107,0.513771058,0,0,0.025641026,0.034482759,3.05004
193,四川省,30e58b589adf3b7f2a6d,0,1,0,0,1,0,1,0,181,60,1,1,1,1,0,0,1,0.905333333,0,0,0,0,1,1,0,1,0,0,0,0.050943396,-0.201102027,0,0.142857143,0.102564103,0,3.61623
194,海南省,15cf7e8dfcd8c0228dba,0,0,1,1,1,0,1,0,166,65,1,1,1,1,0,0,0,0.952631579,0,1,0,0,0,0,1,0,0,0,0,0.000900901,-0.262245872,0,0.171428571,0.179487179,0.034482759,3.57192
195,吉林省,57810622b444c65f65ca,1,0,0,1,1,0,1,0,164,52,1,1,1,1,0,0,0,0.877333333,1,0,0,0,0,5,0,1,0,0,0,0.054482759,-0.133285159,0,0,0.128205128,0.172413793,3.33091
196,江西省,406b6510e394ae6241fa,1,0,0,0,1,0,1,0,178,64,1,1,1,0,1,0,1,0.834666667,0,1,0,0,0,2,0,1,0,0,0,0.002,-0.261828378,0,0.028571429,0.051282051,0,3.52905
197,山东省,4443f1e6c3e509e36148,0,0,1,0,1,0,1,0,176,80,1,1,1,1,0,0,0,0.938666667,1,0,0,0,0,2,0,1,0,0,0,0.001027749,-0.260893784,0,0.114285714,0.205128205,0,3.68568
198,黑龙江省,b476381df7a48b4b6534,1,0,0,0,1,0,1,0,175,65,1,1,1,1,0,0,0,0.854666667,1,0,0,0,0,4,0,1,0,0,0,0.006535948,-0.261820111,0,0.114285714,0.512820513,0,3.21624
199,河南省,1654f28d4e3ed806d533,1,0,0,0,1,0,1,0,176,58,0,1,1,0,1,0,0,0.788,0,0,1,0,0,3,0,1,0,0,0,0.001386963,-0.262212451,0,0.028571429,0.128205128,0,3.42933
200,四川省,ecc36483da55adefecbc,0,1,0,0,1,0,1,0,182,70,1,1,1,0,1,0,1,0.849333333,0,0,1,0,0,0,1,0,0,0,0,0.003527337,-0.262086663,0,0.2,0.256410256,0.068965517,3.69769
201,陕西省,9689a068e521efd0a825,0,0,1,1,1,0,1,0,164,54,0,1,0,0,1,0,0,0.832,0,0,1,0,0,0,0,0,1,0,0,0.004444444,-0.261988328,0,0,0.025641026,0,3.51908
202,北京市,30c18747fa9f39732d2a,0,1,0,1,1,0,1,0,162,56,1,1,1,0,1,0,1,0.921333333,0,0,1,0,0,0,1,0,0,0,0,0.042253521,1.025078883,0,0.142857143,0.153846154,0,3.61697
203,福建省,3e9a4a65bc998b51e450,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,0,0.898666667,1,0,0,0,0,4,0,1,0,0,0,0.001718213,-0.26219147,0,0.028571429,0.102564103,0,3.44794
204,北京市,dd14ff70371aa515202d,0,1,0,0,1,0,1,0,196,72,1,1,1,1,0,0,1,0.918666667,1,0,0,0,0,1,0,1,0,0,0,0.010695187,-0.222659927,0,0.085714286,0.205128205,0,3.66531
205,福建省,a7f13113660f3983ffd2,0,1,0,0,1,0,1,0,176,67,1,1,1,0,1,0,1,0.817333333,0,0,1,0,0,1,0,1,0,0,0,0.003125,-0.257366974,0,0.057142857,0.153846154,0,3.69986
206,陕西省,777cbabcb09169e650db,0,0,1,1,1,0,1,0,163,53,0,1,1,0,1,0,0,0.832,0,0,0,1,0,0,0,0,1,0,0,0.00244798,-0.204820089,0,0,0,0,3.22274
207,重庆市,919055e43cfeb721a46a,0,1,0,0,1,0,1,0,171,55,1,1,1,1,0,0,1,0.954666667,0,0,0,0,0,2,0,1,0,0,0,0.010881393,-0.262245872,0,0.171428571,0.205128205,0,3.89791
208,山东省,82b94685e7257923e326,0,0,1,0,1,0,1,0,176,67,1,1,1,0,1,0,0,0.884,0,0,0,1,0,0,1,0,0,0,0,0.04172851,1.18E-15,0,0,0.076923077,0.034482759,3.01341
209,新疆维吾尔自治区,7f821777fe39cacac79b,1,0,0,0,0,0,1,0,178,57,0,1,1,1,0,0,0,0.842666667,0,0,0,0,1,2,0,0,0,1,0,0.003842459,-0.262090849,0,0,0,0,2.47612
210,陕西省,18e3471b07abed65d604,0,0,1,1,1,0,1,0,168,52,1,1,1,1,0,0,1,0.929333333,0,1,0,0,0,1,0,1,0,0,0,0.008247423,-0.260319136,0,0.142857143,0.205128205,0,3.852
211,北京市,86a2f3bdb50be811ee77,0,1,0,0,1,0,1,0,185,56,1,1,1,1,0,0,1,0.908,0,0,0,0,0,1,0,1,0,0,0,0.082781457,-0.129678411,0,0.085714286,0.153846154,0.172413793,3.26425
212,广东省,59e77d35a0e039eba1c3,0,1,0,0,1,0,1,0,175,50,1,1,1,1,0,0,1,0.917333333,0,1,0,0,0,3,0,1,0,0,0,0.001545595,-0.262212578,0,0.028571429,0.076923077,0.172413793,3.70447
213,河北省,c8795e0cffcd4a4f4624,1,0,0,0,1,0,1,0,190,72,1,1,1,1,0,0,0,0.953333333,0,1,0,0,0,2,0,1,0,0,0,0.00512701,-0.247164492,0,0,0.051282051,0.034482759,3.74173
214,重庆市,b91a5a9d767721975178,0,1,0,1,1,0,0,1,167,56,1,1,1,0,1,0,1,0.869333333,0,1,0,0,0,1,0,1,0,0,0,0.002932551,-0.260866605,0,0.085714286,0.230769231,0,3.48747
215,黑龙江省,f0ddbf630c7d8d285a4d,1,0,0,1,1,0,1,0,166,56,1,1,1,0,1,0,1,0.829333333,0,0,0,1,0,1,0,1,0,0,0,0.007142857,-0.136985886,0,0.2,0.205128205,0,3.58331
216,上海市,4b141707e63c17012a89,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.787878788,0,0,0,0,1,2,0,1,0,0,0,0.044444444,0.052259362,0,0.057142857,0.153846154,0,3.53728
217,广西壮族自治区,97aaad196339d09f5659,1,0,0,0,0,0,1,0,172,110,1,1,1,1,0,0,1,0.913333333,1,0,0,0,0,2,0,1,0,0,0,0.00862069,-0.190688902,0,0,0.230769231,0.137931034,1.79338
218,北京市,0c2b5e2e551dd0234897,0,1,0,1,1,0,1,0,171,55,1,1,1,0,1,0,0,0.888,1,0,0,0,0,2,0,1,0,0,0,0.268656716,-0.262245872,0,0,0.051282051,0.137931034,3.4972
219,江西省,53d57deb5f9cbe22bc78,1,0,0,0,1,0,1,0,176,67,1,1,1,0,1,0,1,0.842666667,0,1,0,0,0,0,1,0,0,0,0,0.001096491,-0.262175908,0,0,0.128205128,0,3.65679
220,广东省,5e0d862ddc3332b1323d,0,1,0,0,1,0,1,0,175,63,1,1,0,1,0,0,0,0.910666667,1,0,0,0,0,1,0,1,0,0,0,0.017307692,-0.25652802,0,0.085714286,0.076923077,0,2.65454
221,江苏省,ca1e128542128c3ff0d0,0,1,0,1,1,0,1,0,178,65,1,1,1,1,0,0,1,0.664583333,0,1,0,0,0,4,0,1,0,0,0,0.004040404,-0.258526596,0,0.228571429,0.538461538,0,3.34173
222,天津市,8a6b230b57c28f5f7950,0,1,0,1,1,0,1,0,165,65,1,1,1,0,1,0,1,0.869333333,0,0,1,0,0,0,1,0,0,0,0,0.019480519,-0.244900074,0,0,0.051282051,0,3.49072
223,安徽省,2853a87eaf85252f1102,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,1,0.881333333,0,0,0,1,0,2,0,0,0,1,0,0.00060241,-0.261231421,0,0.028571429,0.025641026,0,2.90084
224,青海省,a5afe5d32dbfc5fc1706,1,0,0,0,1,0,1,0,174,57,1,1,1,1,0,0,0,0.857333333,0,1,0,0,0,2,0,1,0,0,0,0.003921569,-0.262008359,0,0.085714286,0.153846154,0.103448276,3.24799
225,浙江省,65f6ec240dcb5ae14d04,0,1,0,0,1,0,1,0,176,67,0,1,1,1,0,0,1,0.844438642,1,0,0,0,0,5,0,1,0,0,0,0.108196721,-0.234010491,0,0,0.128205128,0.275862069,2.57112
226,山东省,3da6109cdd385076659f,0,0,1,1,1,0,1,0,164,54,1,1,1,0,1,0,0,0.908,0,1,0,0,0,0,1,0,0,0,0,0.007537688,-0.261471666,0,0,0.076923077,0,2.96671
227,广东省,1d758a3adf880158c1d4,0,1,0,1,1,0,1,0,156,43,1,1,1,1,0,0,0,0.856,1,0,0,0,0,5,0,1,0,0,0,0.023083265,-0.259835731,0,0,0.025641026,0.137931034,3.18349
228,江西省,feae51619681843315eb,1,0,0,0,1,0,1,0,177,67,0,1,1,1,0,0,1,0.888,0,0,0,0,1,0,0,0,1,0,0,0.002085506,-0.262181799,0,0.171428571,0.333333333,0.172413793,3.49702
229,山东省,0a8b5ccca7318d599b1a,0,0,1,1,1,0,1,0,164,54,0,1,1,0,1,0,0,0.872,0,0,1,0,0,1,0,0,0,1,0,0.00483871,-0.253249221,0,0,0.025641026,0,3.67073
230,黑龙江省,d9e309c871daf99db387,1,0,0,1,1,0,1,0,160,51,1,1,1,1,0,0,1,0.917333333,0,1,0,0,0,3,0,1,0,0,0,0.001805054,-0.262000193,0,0.028571429,0.128205128,0,3.85289
231,安徽省,1dc524f5f5aa05109943,0,1,0,0,1,0,1,0,176,67,1,1,1,1,0,0,1,0.906666667,0,0,0,0,1,1,0,1,0,0,0,0.005033557,-0.260985398,0,0.228571429,0.102564103,0,2.98134
232,甘肃省,c8f85e31c489718ea534,1,0,0,1,1,0,1,0,164,54,1,1,1,0,1,0,1,0.838666667,0,0,0,0,0,1,0,1,0,0,0,0.050420168,-0.149901781,0,0.2,0.102564103,0,3.48338
